TIME,O21,O22,PEDAL,THROTTLE,NE,MAP,TA,STFT,LTFT
7123,0.72,0.72,19.61,14.51,851.5,41,9,0.78,-3.12
7124,0.6,0.72,19.22,14.12,847.5,41,9,0.78,-3.12
7125,0.6,0.72,19.22,14.12,847.5,41,9,0.78,-3.12
7126,0.6,0.72,19.22,14.12,847.5,41,9,0.78,-3.12
7127,0.72,0.72,19.22,14.12,851.5,41,10,0,-3.12
7128,0.72,0.72,19.22,14.12,851.5,41,10,0,-3.12
7129,0.72,0.72,19.22,14.12,851.5,41,10,0,-3.12
7130,0.48,0.72,19.22,14.51,847.5,41,10,0,-3.12
7131,0.48,0.72,19.22,14.51,847.5,41,10,0,-3.12
7132,0.48,0.72,19.22,14.51,847.5,41,10,0,-3.12
7133,0.14,0.72,19.22,14.12,851.5,41,10,0,-3.12
7134,0.14,0.72,19.22,14.12,851.5,41,10,0,-3.12
7135,0.14,0.72,19.22,14.12,851.5,41,10,0,-3.12
7136,0.16,0.72,19.22,14.12,851.5,41,10,0,-3.12
7137,0.16,0.72,19.22,14.12,851.5,41,10,0,-3.12
7138,0.18,0.74,19.22,14.12,847.5,41,10,0,-3.12
7139,0.18,0.74,19.22,14.12,847.5,41,10,0,-3.12
7140,0.18,0.74,19.22,14.12,847.5,41,10,0,-3.12
7141,0.12,0.74,19.22,14.12,851.5,41,9,0.78,-3.12
7142,0.12,0.74,19.22,14.12,851.5,41,9,0.78,-3.12
7143,0.12,0.74,19.22,14.12,851.5,41,9,0.78,-3.12
7144,0.16,0.74,19.22,14.12,851.5,41,9,0.78,-3.12
7145,0.16,0.74,19.22,14.12,851.5,41,9,0.78,-3.12
7146,0.16,0.74,19.22,14.12,851.5,41,9,0.78,-3.12
7147,0.68,0.74,19.61,14.12,855.25,41,9,0.78,-3.12
7148,0.68,0.74,19.61,14.12,855.25,41,9,0.78,-3.12
7149,0.68,0.74,19.61,14.12,855.25,41,9,0.78,-3.12
7150,0.72,0.74,19.22,14.12,851.5,40,9,0.78,-3.12
7151,0.72,0.74,19.22,14.12,851.5,40,9,0.78,-3.12
7152,0.72,0.74,19.22,14.12,855.25,40,9,0.78,-3.12
7153,0.72,0.74,19.22,14.12,855.25,40,9,0.78,-3.12
7154,0.72,0.74,19.22,14.12,855.25,40,9,0.78,-3.12
7155,0.62,0.74,19.22,14.12,851.5,40,9,0.78,-3.12
7156,0.62,0.74,19.22,14.12,851.5,40,9,0.78,-3.12
7157,0.62,0.74,19.22,14.12,851.5,40,9,0.78,-3.12
7158,0.72,0.74,19.61,14.12,855.25,40,9,0,-3.12
7159,0.72,0.74,19.61,14.12,855.25,40,9,0,-3.12
7160,0.72,0.74,19.61,14.12,855.25,40,9,0,-3.12
7161,0.72,0.74,19.22,14.12,851.5,40,9,0,-3.12
7162,0.72,0.74,19.22,14.12,851.5,40,9,0,-3.12
7163,0.72,0.74,19.22,14.12,851.5,40,9,0,-3.12
7164,0.6,0.74,19.22,14.12,851.5,40,9,0,-3.12
7165,0.6,0.74,19.22,14.12,851.5,40,9,0,-3.12
7166,0.6,0.74,19.22,14.12,851.5,40,9,0,-3.12
7167,0.6,0.74,19.22,14.12,851.5,40,9,0,-3.12
7168,0.6,0.74,19.22,14.12,851.5,40,9,0,-3.12
7169,0.6,0.74,19.22,14.12,847.5,40,9,0,-3.12
7170,0.26,0.74,19.22,14.12,847.5,40,10,0,-3.12
7171,0.26,0.74,19.22,14.12,847.5,40,10,0,-3.12
7172,0.16,0.74,19.22,14.12,847.5,40,10,0,-3.12
7173,0.16,0.74,19.22,14.12,847.5,41,10,0,-3.12
7174,0.16,0.74,19.22,14.12,847.5,41,10,0,-3.12
7175,0.4,0.74,19.22,14.12,847.5,41,9,0,-3.12
7176,0.4,0.74,19.22,14.12,847.5,41,9,0,-3.12
7177,0.4,0.74,19.22,14.12,847.5,41,9,0,-3.12
7178,0.52,0.74,19.22,14.12,847.5,41,11,0,-3.12
7179,0.52,0.74,19.22,14.12,847.5,41,11,0,-3.12
7180,0.52,0.74,19.22,14.12,847.5,41,11,0,-3.12
7181,0.58,0.74,19.22,14.12,847.5,40,10,0,-3.12
7182,0.58,0.74,19.22,14.12,847.5,40,10,0,-3.12
7183,0.58,0.74,19.22,14.12,847.5,40,10,0,-3.12
7184,0.6,0.76,19.22,14.12,847.5,40,10,0,-3.12
7185,0.6,0.76,19.22,14.12,847.5,40,10,0,-3.12
7186,0.6,0.76,19.22,14.12,847.5,40,10,0,-3.12
7187,0.74,0.76,19.61,14.12,851.5,40,10,0,-3.12
7188,0.74,0.76,19.61,14.12,851.5,40,10,0,-3.12
7189,0.74,0.76,19.22,14.12,847.5,40,10,0,-3.12
7190,0.74,0.76,19.22,14.12,847.5,40,9,0,-3.12
7191,0.74,0.76,19.22,14.12,847.5,40,9,0,-3.12
7192,0.66,0.76,19.61,14.12,847.5,40,11,-0.78,-3.12
7193,0.66,0.76,19.61,14.12,847.5,40,11,-0.78,-3.12
7194,0.66,0.76,19.61,14.12,847.5,40,11,-0.78,-3.12
7195,0.68,0.76,19.22,14.12,847.5,41,10,-0.78,-3.12
7196,0.68,0.76,19.22,14.12,847.5,41,10,-0.78,-3.12
7197,0.68,0.76,19.22,14.12,847.5,41,10,-0.78,-3.12
7198,0.68,0.76,19.22,14.12,847.5,41,10,-0.78,-3.12
7199,0.68,0.76,19.22,14.12,847.5,41,10,-0.78,-3.12
7200,0.68,0.76,19.22,14.12,847.5,41,10,-0.78,-3.12
7201,0.2,0.76,19.22,14.12,847.5,40,10,-0.78,-3.12
7202,0.2,0.76,19.22,14.12,847.5,40,10,-0.78,-3.12
7203,0.2,0.76,19.22,14.12,847.5,40,10,-0.78,-3.12
7204,0.22,0.76,19.61,14.12,847.5,41,9,-0.78,-3.12
7205,0.22,0.76,19.61,14.12,847.5,41,9,-0.78,-3.12
7206,0.22,0.76,19.22,14.12,847.5,41,9,-0.78,-3.12
7207,0.22,0.76,19.22,14.12,847.5,41,9,-0.78,-3.12
7208,0.22,0.76,19.22,14.12,847.5,41,11,-0.78,-3.12
7209,0.12,0.76,19.22,14.12,847.5,41,11,-0.78,-3.12
7210,0.12,0.76,19.22,14.12,847.5,41,11,-0.78,-3.12
7211,0.12,0.76,19.22,14.12,847.5,41,11,-0.78,-3.12
7212,0.18,0.76,19.61,14.12,843.75,41,10,-0.78,-3.12
7213,0.18,0.76,19.61,14.12,843.75,41,10,-0.78,-3.12
7214,0.18,0.76,19.61,14.12,843.75,41,10,-0.78,-3.12
7215,0.7,0.76,19.61,14.12,847.5,41,9,0,-3.12
7216,0.7,0.76,19.61,14.12,847.5,41,9,0,-3.12
7217,0.7,0.76,19.61,14.12,847.5,41,9,0,-3.12
7218,0.7,0.76,19.22,14.12,847.5,40,9,0,-3.12
7219,0.7,0.76,19.22,14.12,847.5,40,9,0,-3.12
7220,0.7,0.76,19.22,14.12,847.5,40,9,0,-3.12
7221,0.56,0.76,19.61,14.12,847.5,40,9,-0.78,-3.12
7222,0.56,0.76,19.61,14.12,847.5,40,9,-0.78,-3.12
7223,0.58,0.76,19.22,14.12,851.5,40,9,-0.78,-3.12
7224,0.58,0.76,19.22,14.12,851.5,40,9,-0.78,-3.12
7225,0.58,0.76,19.22,14.12,851.5,40,9,-0.78,-3.12
7226,0.6,0.76,19.22,14.12,847.5,41,11,-0.78,-3.12
7227,0.6,0.76,19.22,14.12,847.5,41,11,-0.78,-3.12
7228,0.6,0.76,19.22,14.12,847.5,41,11,-0.78,-3.12
7229,0.22,0.76,19.22,14.12,847.5,41,11,-0.78,-3.12
7230,0.22,0.76,19.22,14.12,847.5,41,11,-0.78,-3.12
7231,0.22,0.76,19.22,14.12,847.5,41,11,-0.78,-3.12
7232,0.14,0.76,19.22,14.12,843.75,41,11,-0.78,-3.12
7233,0.14,0.76,19.22,14.12,843.75,41,11,-0.78,-3.12
7234,0.14,0.76,19.22,14.12,843.75,41,11,-0.78,-3.12
7235,0.12,0.76,19.22,14.12,843.75,41,11,-0.78,-3.12
7236,0.12,0.76,19.22,14.12,843.75,41,11,-0.78,-3.12
7237,0.12,0.76,19.22,14.12,843.75,41,11,-0.78,-3.12
7238,0.12,0.76,19.22,14.12,843.75,41,10,-0.78,-3.12
7239,0.12,0.76,19.22,14.12,843.75,41,10,-0.78,-3.12
7240,0.1,0.76,19.22,14.12,843.75,41,11,-0.78,-3.12
7241,0.1,0.76,19.22,14.12,843.75,41,11,-0.78,-3.12
7242,0.1,0.76,19.22,14.12,843.75,41,11,-0.78,-3.12
7243,0.1,0.76,19.61,14.12,843.75,41,11,0,-3.12
7244,0.1,0.76,19.61,14.12,843.75,41,10,0,-3.12
7245,0.1,0.76,19.61,14.12,843.75,41,10,0,-3.12
7246,0.66,0.76,19.22,14.12,847.5,41,10,0,-3.12
7247,0.66,0.76,19.22,14.12,847.5,41,10,0,-3.12
7248,0.66,0.76,19.22,14.12,847.5,41,10,0,-3.12
7249,0.68,0.76,19.22,14.12,851.5,40,9,-0.78,-3.12
7250,0.68,0.76,19.22,14.12,851.5,40,9,-0.78,-3.12
7251,0.64,0.76,19.22,14.12,847.5,40,9,-0.78,-3.12
7252,0.64,0.76,19.22,14.12,847.5,40,9,-0.78,-3.12
7253,0.64,0.76,19.22,14.12,847.5,40,9,-0.78,-3.12
7254,0.72,0.76,19.22,14.12,847.5,40,11,-0.78,-3.12
7255,0.72,0.76,19.22,14.12,847.5,40,11,-0.78,-3.12
7256,0.72,0.76,19.22,14.12,847.5,40,11,-0.78,-3.12
7257,0.18,0.76,19.61,14.12,847.5,41,11,-0.78,-3.12
7258,0.18,0.76,19.61,14.12,847.5,41,11,-0.78,-3.12
7259,0.18,0.76,19.61,14.12,847.5,41,11,-0.78,-3.12
7260,0.1,0.76,19.22,14.12,843.75,41,11,-0.78,-3.12
7261,0.1,0.76,19.22,14.12,843.75,41,11,-0.78,-3.12
7262,0.1,0.76,19.22,14.12,843.75,41,11,-0.78,-3.12
7263,0.12,0.76,19.22,14.12,843.75,41,11,0,-3.12
7264,0.12,0.76,19.22,14.12,843.75,41,11,0,-3.12
7265,0.12,0.76,19.22,14.12,843.75,41,11,0,-3.12
7266,0.12,0.76,19.22,14.12,843.75,41,11,0,-3.12
7267,0.12,0.76,19.22,14.12,843.75,41,11,0,-3.12
7268,0.12,0.76,19.22,14.12,847.5,41,11,0,-3.12
7269,0.1,0.76,19.22,14.12,847.5,41,11,0,-3.12
7270,0.1,0.76,19.22,14.12,847.5,41,11,0,-3.12
7271,0.16,0.76,19.61,14.12,843.75,41,11,0,-3.12
7272,0.16,0.76,19.61,14.12,843.75,41,11,0,-3.12
7273,0.16,0.76,19.61,14.12,843.75,41,11,0,-3.12
7274,0.38,0.76,19.22,14.12,843.75,41,10,0,-3.12
7275,0.38,0.76,19.22,14.12,843.75,41,10,0,-3.12
7276,0.38,0.76,19.22,14.12,843.75,41,10,0,-3.12
7277,0.56,0.76,19.22,14.12,847.5,41,9,0,-3.12
7278,0.56,0.76,19.22,14.12,847.5,41,9,0,-3.12
7279,0.56,0.76,19.22,14.12,847.5,41,9,0,-3.12
7280,0.72,0.76,19.22,14.12,847.5,40,9,0,-3.12
7281,0.72,0.76,19.22,14.12,847.5,40,9,0,-3.12
7282,0.72,0.76,19.61,14.12,851.5,40,9,0,-3.12
7283,0.74,0.76,19.61,14.12,851.5,40,10,0,-3.12
7284,0.74,0.76,19.61,14.12,851.5,40,10,0,-3.12
7285,0.6,0.76,19.22,14.12,847.5,40,10,0,-3.12
7286,0.6,0.76,19.22,14.12,847.5,40,10,0,-3.12
7287,0.6,0.76,19.22,14.12,847.5,40,10,0,-3.12
7288,0.34,0.76,19.22,14.12,847.5,41,11,0,-3.12
7289,0.34,0.76,19.22,14.12,847.5,41,11,0,-3.12
7290,0.34,0.76,19.22,14.12,847.5,41,11,0,-3.12
7291,0.26,0.76,19.22,14.12,843.75,41,11,0,-3.12
7292,0.26,0.76,19.22,14.12,843.75,41,11,0,-3.12
7293,0.26,0.76,19.22,14.12,843.75,41,11,0,-3.12
7294,0.16,0.76,19.22,14.12,843.75,41,11,0,-3.12
7295,0.16,0.76,19.22,14.12,843.75,41,11,0,-3.12
7296,0.16,0.76,19.22,14.12,843.75,41,11,0,-3.12
7297,0.12,0.76,19.22,14.12,847.5,41,11,0,-3.12
7298,0.12,0.76,19.22,14.12,847.5,41,11,0,-3.12
7299,0.12,0.76,19.22,14.12,847.5,41,11,0,-3.12
7300,0.2,0.76,19.22,14.12,843.75,41,10,0,-3.12
7301,0.2,0.76,19.22,14.12,843.75,41,10,0,-3.12
7302,0.2,0.76,19.22,14.12,847.5,41,10,0,-3.12
7303,0.2,0.76,19.22,14.12,847.5,41,10,0,-3.12
7304,0.2,0.76,19.22,14.12,847.5,41,10,0,-3.12
7305,0.22,0.76,19.61,14.12,851.5,41,10,0.78,-3.12
7306,0.22,0.76,19.61,14.12,851.5,41,10,0.78,-3.12
7307,0.22,0.76,19.61,14.12,851.5,41,10,0.78,-3.12
7308,0.68,0.76,19.22,14.12,843.75,41,10,0.78,-3.12
7309,0.68,0.76,19.22,14.12,843.75,41,10,0.78,-3.12
7310,0.68,0.76,19.22,14.12,843.75,41,10,0.78,-3.12
7311,0.74,0.76,19.22,14.12,847.5,40,10,0,-3.12
7312,0.74,0.76,19.22,14.12,847.5,40,10,0,-3.12
7313,0.74,0.76,19.22,14.12,847.5,40,10,0,-3.12
7314,0.74,0.76,19.22,14.12,847.5,40,10,0,-3.12
7315,0.74,0.76,19.22,14.12,847.5,40,10,0,-3.12
7316,0.74,0.76,19.22,14.12,847.5,40,10,0,-3.12
7317,0.44,0.76,19.22,14.12,847.5,41,10,0,-3.12
7318,0.44,0.76,19.22,14.12,847.5,41,10,0,-3.12
7319,0.44,0.76,19.22,14.12,847.5,41,10,0,-3.12
7320,0.44,0.76,19.22,14.12,847.5,40,10,0,-3.12
7321,0.44,0.76,19.22,14.12,847.5,40,10,0,-3.12
7322,0.3,0.76,19.22,14.12,847.5,41,11,0,-3.12
7323,0.3,0.76,19.22,14.12,847.5,41,11,0,-3.12
7324,0.3,0.76,19.22,14.12,847.5,41,11,0,-3.12
7325,0.18,0.76,19.22,14.12,847.5,41,10,0,-3.12
7326,0.18,0.76,19.22,14.12,847.5,41,10,0,-3.12
7327,0.18,0.76,19.22,14.12,847.5,41,10,0,-3.12
7328,0.1,0.76,19.22,14.12,843.75,41,11,0,-3.12
7329,0.1,0.76,19.22,14.12,843.75,41,11,0,-3.12
7330,0.1,0.76,19.22,14.12,843.75,41,11,0,-3.12
7331,0.18,0.76,19.22,14.12,843.75,41,11,0,-3.12
7332,0.18,0.76,19.22,14.12,843.75,41,11,0,-3.12
7333,0.18,0.76,19.22,14.12,843.75,41,11,0,-3.12
7334,0.14,0.76,19.22,14.12,843.75,41,10,0,-3.12
7335,0.14,0.76,19.22,14.12,843.75,41,10,0,-3.12
7336,0.6,0.76,19.22,14.12,847.5,41,11,0.78,-3.12
7337,0.6,0.76,19.22,14.12,847.5,41,11,0.78,-3.12
7338,0.6,0.76,19.22,14.12,847.5,41,11,0.78,-3.12
7339,0.74,0.76,19.22,14.12,843.75,41,11,0,-3.12
7340,0.74,0.76,19.22,14.12,843.75,41,11,0,-3.12
7341,0.74,0.76,19.22,14.12,843.75,41,11,0,-3.12
7342,0.76,0.76,19.61,14.12,839.75,41,11,0,-3.12
7343,0.76,0.76,19.61,14.12,839.75,41,11,0,-3.12
7344,0.76,0.76,19.61,14.12,839.75,41,11,0,-3.12
7345,0.68,0.76,19.61,14.12,843.75,41,11,0,-3.12
7346,0.68,0.76,19.61,14.12,843.75,41,11,0,-3.12
7347,0.68,0.76,19.61,14.12,843.75,41,11,0,-3.12
7348,0.58,0.76,19.22,14.12,843.75,41,10,0,-3.12
7349,0.58,0.76,19.22,14.12,843.75,41,10,0,-3.12
7350,0.68,0.76,19.22,14.12,847.5,41,10,0,-3.12
7351,0.68,0.76,19.22,14.12,847.5,41,11,0,-3.12
7352,0.68,0.76,19.22,14.12,847.5,41,11,0,-3.12
7353,0.3,0.76,19.22,14.12,847.5,41,10,-0.78,-3.12
7354,0.3,0.76,19.22,14.12,847.5,41,10,-0.78,-3.12
7355,0.3,0.76,19.22,14.12,847.5,41,10,-0.78,-3.12
7356,0.14,0.76,19.61,14.12,839.75,41,11,-0.78,-3.12
7357,0.14,0.76,19.61,14.12,839.75,41,11,-0.78,-3.12
7358,0.14,0.76,19.61,14.12,839.75,41,11,-0.78,-3.12
7359,0.14,0.76,19.22,14.12,843.75,41,11,0,-3.12
7360,0.14,0.76,19.22,14.12,843.75,41,11,0,-3.12
7361,0.14,0.76,19.22,14.12,843.75,41,11,0,-3.12
7362,0.14,0.76,19.61,14.51,835.75,41,11,0,-3.12
7363,0.14,0.76,19.61,14.51,835.75,41,11,0,-3.12
7364,0.14,0.76,19.61,14.51,835.75,41,11,0,-3.12
7365,0.12,0.76,19.22,14.12,843.75,41,11,0,-3.12
7366,0.12,0.76,19.22,14.12,843.75,41,11,0,-3.12
7367,0.12,0.76,19.22,14.12,847.5,41,11,0,-3.12
7368,0.12,0.76,19.22,14.12,847.5,41,10,0,-3.12
7369,0.12,0.76,19.22,14.12,847.5,41,10,0,-3.12
7370,0.58,0.76,19.22,14.12,847.5,41,10,0,-3.12
7371,0.58,0.76,19.22,14.12,847.5,41,10,0,-3.12
7372,0.58,0.76,19.22,14.12,847.5,41,10,0,-3.12
7373,0.68,0.76,19.61,14.12,851.5,41,10,0,-3.12
7374,0.68,0.76,19.61,14.12,851.5,41,10,0,-3.12
7375,0.68,0.76,19.61,14.12,851.5,41,10,0,-3.12
7376,0.68,0.76,19.22,14.12,847.5,41,9,0,-3.12
7377,0.68,0.76,19.22,14.12,847.5,41,9,0,-3.12
7378,0.68,0.76,19.22,14.12,847.5,41,9,0,-3.12
7379,0.72,0.76,19.22,14.12,851.5,41,10,0,-3.12
7380,0.72,0.76,19.22,14.12,851.5,41,10,0,-3.12
7381,0.72,0.76,19.22,14.12,851.5,41,10,0,-3.12
7382,0.34,0.76,19.22,14.12,851.5,40,11,0,-3.12
7383,0.34,0.76,19.22,14.12,851.5,40,11,0,-3.12
7384,0.34,0.76,19.22,14.12,843.75,40,11,-0.78,-3.12
7385,0.34,0.76,19.22,14.12,843.75,41,11,-0.78,-3.12
7386,0.34,0.76,19.22,14.12,843.75,41,11,-0.78,-3.12
7387,0.34,0.76,19.61,14.12,843.75,41,11,-0.78,-3.12
7388,0.34,0.76,19.61,14.12,843.75,41,11,-0.78,-3.12
7389,0.34,0.76,19.61,14.12,843.75,41,11,-0.78,-3.12
7390,0.14,0.76,19.22,14.12,839.75,41,11,-0.78,-3.12
7391,0.14,0.76,19.22,14.12,839.75,41,11,-0.78,-3.12
7392,0.14,0.76,19.22,14.12,839.75,41,11,-0.78,-3.12
7393,0.1,0.76,19.22,14.12,839.75,41,11,0,-3.12
7394,0.1,0.76,19.22,14.12,839.75,41,11,0,-3.12
7395,0.1,0.76,19.22,14.12,839.75,41,11,0,-3.12
7396,0.12,0.76,19.61,14.12,839.75,41,11,0,-3.12
7397,0.12,0.76,19.61,14.12,839.75,41,11,0,-3.12
7398,0.12,0.76,19.61,14.12,839.75,41,11,0,-3.12
7399,0.16,0.76,19.22,14.12,839.75,41,11,0,-3.12
7400,0.16,0.76,19.22,14.12,839.75,41,11,0,-3.12
7401,0.34,0.76,19.22,14.12,839.75,41,11,0,-3.12
7402,0.34,0.76,19.22,14.12,839.75,41,11,0,-3.12
7403,0.34,0.76,19.22,14.12,839.75,41,11,0,-3.12
7404,0.48,0.76,19.61,14.12,843.75,41,11,0,-3.12
7405,0.48,0.76,19.61,14.12,843.75,41,11,0,-3.12
7406,0.48,0.76,19.61,14.12,843.75,41,11,0,-3.12
7407,0.72,0.76,19.22,14.12,843.75,41,11,0,-3.12
7408,0.72,0.76,19.22,14.12,843.75,41,11,0,-3.12
7409,0.72,0.76,19.22,14.12,843.75,41,11,0,-3.12
7410,0.52,0.76,19.22,14.12,843.75,41,10,-0.78,-3.12
7411,0.52,0.76,19.22,14.12,843.75,41,10,-0.78,-3.12
7412,0.52,0.76,19.22,14.12,843.75,41,10,-0.78,-3.12
7413,0.34,0.76,19.61,14.12,847.5,41,10,-0.78,-3.12
7414,0.34,0.76,19.61,14.12,847.5,41,10,-0.78,-3.12
7415,0.34,0.76,19.61,14.12,847.5,41,10,-0.78,-3.12
7416,0.28,0.76,19.22,14.51,847.5,41,10,-0.78,-3.12
7417,0.28,0.76,19.22,14.51,847.5,41,10,-0.78,-3.12
7418,0.28,0.76,19.22,14.51,843.75,41,10,-0.78,-3.12
7419,0.14,0.76,19.22,14.51,843.75,41,11,-0.78,-3.12
7420,0.14,0.76,19.22,14.51,843.75,41,11,-0.78,-3.12
7421,0.1,0.76,19.22,14.51,843.75,41,11,0,-3.12
7422,0.1,0.76,19.22,14.51,843.75,41,11,0,-3.12
7423,0.1,0.76,19.22,14.51,843.75,41,11,0,-3.12
7424,0.12,0.76,19.61,14.12,843.75,41,10,0,-3.12
7425,0.12,0.76,19.61,14.12,843.75,41,10,0,-3.12
7426,0.12,0.76,19.61,14.12,843.75,41,10,0,-3.12
7427,0.16,0.76,19.22,14.12,843.75,41,10,0,-3.12
7428,0.16,0.76,19.22,14.12,843.75,41,10,0,-3.12
7429,0.16,0.76,19.22,14.12,843.75,41,10,0,-3.12
7430,0.12,0.76,19.22,14.51,851.5,41,9,0,-3.12
7431,0.12,0.76,19.22,14.51,851.5,41,9,0,-3.12
7432,0.12,0.76,19.22,14.51,851.5,41,9,0,-3.12
7433,0.28,0.76,19.22,14.51,851.5,41,9,0,-3.12
7434,0.28,0.76,19.22,14.51,851.5,41,9,0,-3.12
7435,0.28,0.76,19.22,14.51,851.5,41,9,0,-3.12
7436,0.74,0.76,19.22,14.51,851.5,41,9,0.78,-3.12
7437,0.74,0.76,19.22,14.51,851.5,41,9,0.78,-3.12
7438,0.5,0.76,19.22,14.51,847.5,41,9,0,-3.12
7439,0.5,0.76,19.22,14.51,847.5,41,9,0,-3.12
7440,0.5,0.76,19.22,14.51,847.5,41,9,0,-3.12
7441,0.66,0.74,19.61,14.51,851.5,41,10,0,-3.12
7442,0.66,0.74,19.61,14.51,851.5,41,10,0,-3.12
7443,0.66,0.74,19.61,14.51,851.5,41,10,0,-3.12
7444,0.68,0.76,19.22,14.51,851.5,41,9,0,-3.12
7445,0.68,0.76,19.22,14.51,851.5,41,9,0,-3.12
7446,0.68,0.76,19.22,14.51,851.5,41,9,0,-3.12
7447,0.38,0.76,19.22,14.51,847.5,41,10,0,-3.12
7448,0.38,0.76,19.22,14.51,847.5,41,10,0,-3.12
7449,0.38,0.76,19.22,14.51,847.5,41,10,0,-3.12
7450,0.12,0.74,19.22,14.51,847.5,41,11,0,-3.12
7451,0.12,0.74,19.22,14.51,847.5,41,11,0,-3.12
7452,0.12,0.74,19.22,14.51,847.5,41,11,0,-3.12
7453,0.1,0.76,19.22,14.51,843.75,41,10,0,-3.12
7454,0.1,0.76,19.22,14.51,843.75,41,10,0,-3.12
7455,0.1,0.76,19.22,14.51,843.75,41,10,0,-3.12
7456,0.14,0.76,19.61,14.51,847.5,41,11,0,-3.12
7457,0.14,0.76,19.61,14.51,847.5,41,11,0,-3.12
7458,0.12,0.76,19.61,14.51,847.5,41,11,0,-3.12
7459,0.12,0.76,19.61,14.51,847.5,41,10,0,-3.12
7460,0.12,0.76,19.61,14.51,847.5,41,10,0,-3.12
7461,0.1,0.76,19.22,14.51,847.5,41,10,0,-3.12
7462,0.1,0.76,19.22,14.51,847.5,41,10,0,-3.12
7463,0.1,0.76,19.22,14.51,847.5,41,10,0,-3.12
7464,0.3,0.76,19.61,14.51,847.5,41,10,0.78,-3.12
7465,0.3,0.76,19.61,14.51,847.5,41,10,0.78,-3.12
7466,0.3,0.76,19.61,14.51,847.5,41,10,0.78,-3.12
7467,0.44,0.74,19.61,14.51,843.75,41,10,0.78,-3.12
7468,0.44,0.74,19.61,14.51,843.75,41,10,0.78,-3.12
7469,0.44,0.74,19.61,14.51,843.75,41,10,0.78,-3.12
7470,0.48,0.76,19.22,14.51,851.5,41,9,0.78,-3.12
7471,0.48,0.76,19.22,14.51,851.5,41,9,0.78,-3.12
7472,0.48,0.76,19.22,14.51,851.5,41,9,0.78,-3.12
7473,0.66,0.76,19.61,14.51,851.5,41,9,0.78,-3.12
7474,0.66,0.76,19.61,14.51,851.5,41,9,0.78,-3.12
7475,0.66,0.76,19.61,14.51,851.5,41,9,0.78,-3.12
7476,0.72,0.74,19.22,14.51,851.5,41,9,0,-3.12
7477,0.72,0.74,19.22,14.51,851.5,41,9,0,-3.12
7478,0.4,0.74,19.22,14.51,851.5,41,9,0,-3.12
7479,0.4,0.74,19.22,14.51,851.5,41,9,0,-3.12
7480,0.4,0.74,19.22,14.51,851.5,41,9,0,-3.12
7481,0.24,0.76,19.61,14.51,847.5,41,10,0,-3.12
7482,0.24,0.76,19.61,14.51,847.5,41,10,0,-3.12
7483,0.24,0.76,19.61,14.51,847.5,41,10,0,-3.12
7484,0.2,0.76,19.22,14.51,847.5,41,10,0,-3.12
7485,0.2,0.76,19.22,14.51,847.5,41,10,0,-3.12
7486,0.2,0.76,19.22,14.51,847.5,41,10,0,-3.12
7487,0.14,0.74,19.22,14.51,847.5,41,9,0,-3.12
7488,0.14,0.74,19.22,14.51,847.5,41,9,0,-3.12
7489,0.14,0.74,19.22,14.51,847.5,41,9,0,-3.12
7490,0.1,0.76,19.22,14.51,851.5,41,10,0,-3.12
7491,0.1,0.76,19.22,14.51,851.5,41,10,0,-3.12
7492,0.12,0.76,19.22,14.51,847.5,41,10,0.78,-3.12
7493,0.12,0.76,19.22,14.51,847.5,41,10,0.78,-3.12
7494,0.12,0.76,19.22,14.51,847.5,41,10,0.78,-3.12
7495,0.22,0.74,19.22,14.51,851.5,41,10,0.78,-3.12
7496,0.22,0.74,19.22,14.51,851.5,41,10,0.78,-3.12
7497,0.22,0.74,19.22,14.51,851.5,41,10,0.78,-3.12
7498,0.2,0.74,19.22,14.51,851.5,41,9,0.78,-3.12
7499,0.2,0.74,19.22,14.51,851.5,41,9,0.78,-3.12
7500,0.2,0.74,19.22,14.51,851.5,41,9,0.78,-3.12
7501,0.62,0.74,19.22,14.51,851.5,41,10,0.78,-3.12
7502,0.62,0.74,19.22,14.51,851.5,41,10,0.78,-3.12
7503,0.62,0.74,19.22,14.51,851.5,41,10,0.78,-3.12
7504,0.74,0.74,19.22,14.51,851.5,41,9,0.78,-3.12
7505,0.74,0.74,19.22,14.51,851.5,41,9,0.78,-3.12
7506,0.74,0.74,19.22,14.51,851.5,41,9,0.78,-3.12
7507,0.74,0.76,19.22,14.51,851.5,41,9,0.78,-3.12
7508,0.74,0.76,19.22,14.51,851.5,41,9,0.78,-3.12
7509,0.56,0.74,19.22,14.51,851.5,41,9,0,-3.12
7510,0.56,0.74,19.22,14.51,851.5,41,10,0,-3.12
7511,0.56,0.74,19.22,14.51,851.5,41,10,0,-3.12
7512,0.52,0.76,19.22,14.51,843.75,41,11,0,-3.12
7513,0.52,0.76,19.22,14.51,843.75,41,11,0,-3.12
7514,0.52,0.76,19.22,14.51,843.75,41,11,0,-3.12
7515,0.28,0.76,19.61,14.51,839.75,41,11,0,-3.12
7516,0.28,0.76,19.61,14.51,839.75,41,11,0,-3.12
7517,0.28,0.76,19.61,14.51,839.75,41,11,0,-3.12
7518,0.12,0.76,19.61,14.51,843.75,41,10,0,-3.12
7519,0.12,0.76,19.61,14.51,843.75,41,10,0,-3.12
7520,0.12,0.76,19.61,14.51,843.75,41,10,0,-3.12
7521,0.1,0.74,19.22,14.51,843.75,41,10,0,-3.12
